TX ID,Product,Quantity,Unit Price,Amount,Order Date,Ship Date,Customer Gender,Order Mode,Rating C,State,County,Days to Deliver,Weeknum,Gender Value
TX500773,Casual Dresses,1,42.6,42.6,2-Feb-25,3-Feb-25,M,App,3,California,Los Angeles County,1,6,Male
TX500774,Jeans,2,74.8,149.6,2-Feb-25,3-Feb-25,F,Instagram,5,California,Madera County,1,6,Female
TX500775,T-Shirts,3,32.5,97.5,2-Feb-25,3-Feb-25,M,Target.com,2,California,Napa County,1,6,Male
TX500776,Sneakers,3,60.5,181.5,2-Feb-25,2-Feb-25,F,Website,5,California,Orange County,0,6,Female
TX500777,Tank Tops,7,57.2,400.4,2-Feb-25,4-Feb-25,,Target.com,4,California,Orange County,2,6,Unknown
TX500778,Sunglasses,2,112,224,2-Feb-25,3-Feb-25,F,Website,3,California,Placer County,1,6,Female
TX500779,Hoodies & Sweatshirts,10,49,490,2-Feb-25,3-Feb-25,O,Target.com,3,California,Sacramento County,1,6,Other
TX500780,Shorts,2,33.7,67.4,2-Feb-25,6-Feb-25,F,Instagram,4,California,Sacramento County,4,6,Female
TX500781,Graphic Tees,3,35.6,106.8,2-Feb-25,5-Feb-25,F,App,5,California,Sacramento County,3,6,Female
TX500782,Graphic Tees,35,30.4,1064,3-Feb-25,3-Feb-25,F,App,3,California,San Bernardino County,0,6,Female
TX500783,Bikinis,12,50.2,602.4,3-Feb-25,4-Feb-25,M,Partner App,4,California,San Diego County,1,6,Male
TX500784,Tank Tops,2,43.7,87.4,3-Feb-25,5-Feb-25,F,App,4,California,San Diego County,2,6,Female
TX500785,Bikinis,1,33.3,33.3,3-Feb-25,4-Feb-25,F,Target.com,3,California,San Diego County,1,6,Female
TX500786,T-Shirts,4,15.1,60.4,3-Feb-25,5-Feb-25,F,Partner App,5,California,San Diego County,2,6,Female
TX500787,Jeans,5,118.2,591,3-Feb-25,4-Feb-25,F,Instagram,2,California,San Diego County,1,6,Female
TX500788,Bikinis,3,28.9,86.7,3-Feb-25,5-Feb-25,F,Target.com,3,California,San Diego County,2,6,Female
TX500789,Graphic Tees,3,55.6,166.8,3-Feb-25,4-Feb-25,M,App,3,California,San Diego County,1,6,Male
TX500790,Sundresses,4,25.6,102.4,3-Feb-25,5-Feb-25,F,App,3,California,San Diego County,2,6,Female
TX500791,Hoodies & Sweatshirts,3,31.3,93.9,3-Feb-25,4-Feb-25,M,App,4,California,San Francisco,1,6,Male
TX500792,Shorts,3,22.1,66.3,3-Feb-25,7-Feb-25,M,App,4,California,San Francisco,4,6,Male
TX500793,Sneakers,14,99.4,1391.6,3-Feb-25,4-Feb-25,M,Website,4,California,Santa Clara County,1,6,Male
TX500794,Hoodies & Sweatshirts,6,66.6,399.6,3-Feb-25,4-Feb-25,F,App,4,California,Santa Clara County,1,6,Female
TX500795,T-Shirts,2,22.6,45.2,3-Feb-25,6-Feb-25,M,App,4,California,Santa Clara County,3,6,Male
TX500796,Sneakers,18,66.8,1202.4,3-Feb-25,4-Feb-25,F,App,2,California,Ventura County,1,6,Female
TX500797,Shorts,4,20.8,83.2,3-Feb-25,10-Feb-25,M,Website,2,California,Contra Costa County,7,6,Male
TX500798,Sneakers,7,102.5,717.5,3-Feb-25,4-Feb-25,F,Partner App,5,California,Los Angeles County,1,6,Female
TX500799,Shorts,18,24.8,446.4,3-Feb-25,7-Feb-25,F,App,4,California,Los Angeles County,4,6,Female
TX500800,Graphic Tees,31,31.4,973.4,3-Feb-25,4-Feb-25,F,Instagram,4,California,Los Angeles County,1,6,Female
TX500801,Sundresses,5,59.3,296.5,3-Feb-25,6-Feb-25,M,Website,5,California,Marin County,3,6,Male
TX500802,Maxi Dresses,6,39,234,3-Feb-25,6-Feb-25,M,Website,4,California,Sacramento County,3,6,Male
TX500803,Sandals,6,98.6,591.6,3-Feb-25,5-Feb-25,F,Website,4,California,Sacramento County,2,6,Female
TX500804,T-Shirts,1,20,20,4-Feb-25,5-Feb-25,M,Instagram,5,California,San Diego County,1,6,Male
TX500805,Tank Tops,2,42.9,85.8,4-Feb-25,6-Feb-25,F,App,5,California,San Diego County,2,6,Female
TX500806,Hoodies & Sweatshirts,7,55.6,389.2,4-Feb-25,6-Feb-25,F,Target.com,3,California,San Diego County,2,6,Female
TX500807,T-Shirts,4,19.2,76.8,4-Feb-25,9-Feb-25,F,App,4,California,San Luis Obispo County,5,6,Female
TX500808,Sandals,2,28.8,57.6,4-Feb-25,6-Feb-25,M,Website,4,California,Sonoma County,2,6,Male
TX500809,Graphic Tees,1,29.7,29.7,4-Feb-25,6-Feb-25,F,Target.com,2,California,Tulare County,2,6,Female
TX500810,Jeans,6,63.3,379.8,4-Feb-25,5-Feb-25,,App,5,California,Alameda County,1,6,Unknown
TX500811,Graphic Tees,1,46,46,4-Feb-25,5-Feb-25,F,App,5,California,Alameda County,1,6,Female
TX500812,Maxi Dresses,3,38,114,4-Feb-25,6-Feb-25,F,Website,5,California,Alameda County,2,6,Female
TX500813,Bikinis,13,34.6,449.8,4-Feb-25,6-Feb-25,F,App,3,California,Alameda County,2,6,Female
TX500814,Workout Tops,10,79.7,797,4-Feb-25,5-Feb-25,F,Partner App,3,California,Alameda County,1,6,Female
TX500815,T-Shirts,8,30.5,244,4-Feb-25,8-Feb-25,M,Instagram,4,California,Contra Costa County,4,6,Male
TX500816,Shorts,2,20.8,41.6,4-Feb-25,5-Feb-25,F,App,4,California,Fresno County,1,6,Female
TX500817,Maxi Dresses,7,48.5,339.5,4-Feb-25,8-Feb-25,F,Target.com,5,California,Fresno County,4,6,Female
TX500818,Sneakers,4,61.8,247.2,4-Feb-25,8-Feb-25,F,Partner App,4,California,Kern County,4,6,Female
TX500819,Bikinis,1,46.1,46.1,4-Feb-25,5-Feb-25,O,Target.com,4,California,Los Angeles County,1,6,Other
TX500820,Graphic Tees,6,44,264,4-Feb-25,5-Feb-25,F,App,4,California,Los Angeles County,1,6,Female
TX500821,Leggings,2,95.7,191.4,4-Feb-25,10-Feb-25,F,Instagram,5,California,Los Angeles County,6,6,Female
TX500822,Hoodies & Sweatshirts,5,46.4,232,4-Feb-25,7-Feb-25,F,App,4,California,Los Angeles County,3,6,Female
TX500823,Jeans,2,47.2,94.4,4-Feb-25,6-Feb-25,F,App,5,California,Los Angeles County,2,6,Female
TX500824,Hoodies & Sweatshirts,2,58.6,117.2,4-Feb-25,5-Feb-25,F,Target.com,3,California,Los Angeles County,1,6,Female
TX500825,Graphic Tees,3,57,171,4-Feb-25,5-Feb-25,M,App,5,California,Los Angeles County,1,6,Male
TX500826,T-Shirts,4,28.9,115.6,4-Feb-25,8-Feb-25,M,Target.com,4,California,Los Angeles County,4,6,Male
TX500827,Casual Dresses,5,60.7,303.5,4-Feb-25,8-Feb-25,,Website,3,California,Los Angeles County,4,6,Unknown
TX500828,Jeans,5,60.8,304,4-Feb-25,8-Feb-25,M,App,3,California,Los Angeles County,4,6,Male
TX500829,Jeans,5,64.6,323,4-Feb-25,5-Feb-25,F,Instagram,4,California,Los Angeles County,1,6,Female
TX500830,T-Shirts,1,21.9,21.9,4-Feb-25,7-Feb-25,M,Website,5,California,Nevada County,3,6,Male
TX500831,Graphic Tees,12,33.4,400.8,4-Feb-25,6-Feb-25,F,App,4,California,Riverside County,2,6,Female
TX500832,Sneakers,1,51.7,51.7,4-Feb-25,5-Feb-25,,App,4,California,Sacramento County,1,6,Unknown
TX500833,Tank Tops,4,84.9,339.6,4-Feb-25,5-Feb-25,F,Website,3,California,Sacramento County,1,6,Female
TX500834,Tank Tops,11,62.3,685.3,4-Feb-25,5-Feb-25,F,Target.com,5,California,San Bernardino County,1,6,Female
TX500835,Graphic Tees,1,50.7,50.7,4-Feb-25,6-Feb-25,M,Target.com,5,California,San Diego County,2,6,Male
TX500836,Leggings,1,39.5,39.5,4-Feb-25,5-Feb-25,M,Partner App,3,California,San Diego County,1,6,Male
TX500837,Casual Dresses,3,30.9,92.7,4-Feb-25,5-Feb-25,,Partner App,5,California,San Diego County,1,6,Unknown
TX500838,Tank Tops,7,36.4,254.8,4-Feb-25,7-Feb-25,F,App,5,California,San Diego County,3,6,Female
TX500839,Jeans,8,105.6,844.8,4-Feb-25,14-Feb-25,F,App,4,California,San Diego County,10,6,Female
TX500840,T-Shirts,2,22.1,44.2,4-Feb-25,5-Feb-25,F,App,5,California,San Francisco,1,6,Female
TX500841,Shorts,3,22.6,67.8,4-Feb-25,5-Feb-25,F,Target.com,4,California,San Francisco,1,6,Female
TX500842,Bikinis,6,26.3,157.8,4-Feb-25,4-Feb-25,F,Target.com,4,California,San Mateo County,0,6,Female
TX500843,Tank Tops,4,37.8,151.2,4-Feb-25,5-Feb-25,F,App,5,California,Santa Clara County,1,6,Female
TX500844,Jeans,17,96,1632,4-Feb-25,7-Feb-25,F,Partner App,3,California,Sonoma County,3,6,Female
TX500845,Tank Tops,1,83.6,83.6,4-Feb-25,7-Feb-25,F,Target.com,3,California,Stanislaus County,3,6,Female
TX500846,Sneakers,6,72.6,435.6,4-Feb-25,5-Feb-25,F,App,4,California,Alameda County,1,6,Female
TX500847,Sandals,20,69.1,1382,5-Feb-25,11-Feb-25,M,App,5,California,Alameda County,6,6,Male
TX500848,Graphic Tees,2,22.6,45.2,5-Feb-25,7-Feb-25,F,Website,5,California,Alameda County,2,6,Female
TX500849,Jeans,2,45.3,90.6,5-Feb-25,9-Feb-25,M,Partner App,5,California,Alameda County,4,6,Male
TX500850,Sneakers,2,115.1,230.2,5-Feb-25,6-Feb-25,F,Website,4,California,Contra Costa County,1,6,Female
TX500851,Leggings,4,79,316,5-Feb-25,7-Feb-25,M,Target.com,2,California,Contra Costa County,2,6,Male
TX500852,Jeans,5,52.8,264,5-Feb-25,6-Feb-25,F,App,4,California,El Dorado County,1,6,Female
TX500853,T-Shirts,2,34.1,68.2,5-Feb-25,6-Feb-25,M,Instagram,5,California,Humboldt County,1,6,Male
TX500854,Jeans,5,107.9,539.5,5-Feb-25,5-Feb-25,F,App,5,California,Lake County,0,6,Female
TX500855,T-Shirts,13,48.5,630.5,5-Feb-25,5-Feb-25,M,Target.com,5,California,Los Angeles County,0,6,Male
TX500856,Sandals,3,34.7,104.1,5-Feb-25,6-Feb-25,,Partner App,3,California,Los Angeles County,1,6,Unknown
TX500857,T-Shirts,1,16.8,16.8,5-Feb-25,7-Feb-25,F,Instagram,4,California,Los Angeles County,2,6,Female
TX500858,T-Shirts,6,18.3,109.8,5-Feb-25,8-Feb-25,F,App,4,California,Los Angeles County,3,6,Female
TX500859,Leggings,3,55.9,167.7,5-Feb-25,11-Feb-25,M,Instagram,3,California,Los Angeles County,6,6,Male
TX500860,T-Shirts,3,39.2,117.6,5-Feb-25,7-Feb-25,F,App,3,California,Los Angeles County,2,6,Female
TX500861,Crop Tops,4,66.5,266,5-Feb-25,7-Feb-25,,Instagram,3,California,Los Angeles County,2,6,Unknown
TX500862,Jeans,6,52.1,312.6,5-Feb-25,7-Feb-25,M,Website,3,California,Napa County,2,6,Male
TX500863,T-Shirts,2,19,38,5-Feb-25,6-Feb-25,M,Partner App,5,California,Sacramento County,1,6,Male
TX500864,Hoodies & Sweatshirts,3,84.8,254.4,5-Feb-25,7-Feb-25,F,Target.com,4,California,San Diego County,2,6,Female
TX500865,Sneakers,4,63.9,255.6,5-Feb-25,8-Feb-25,F,App,4,California,San Diego County,3,6,Female
TX500866,Sneakers,3,65.5,196.5,5-Feb-25,5-Feb-25,F,Website,3,California,San Diego County,0,6,Female
TX500867,Casual Dresses,2,116.2,232.4,5-Feb-25,11-Feb-25,M,Instagram,4,California,San Francisco,6,6,Male
TX500868,Bikinis,4,22.9,91.6,5-Feb-25,7-Feb-25,F,Target.com,3,California,Solano County,2,6,Female
TX500869,Bikinis,3,53.7,161.1,5-Feb-25,6-Feb-25,M,App,2,California,Sonoma County,1,6,Male
TX500870,Jeans,5,43.2,216,5-Feb-25,7-Feb-25,F,App,4,California,Stanislaus County,2,6,Female
TX500871,Tank Tops,3,84.5,253.5,5-Feb-25,7-Feb-25,M,Target.com,5,California,Butte County,2,6,Male
TX500872,Workout Tops,2,42.2,84.4,5-Feb-25,6-Feb-25,F,Website,5,California,Contra Costa County,1,6,Female
TX500873,Sneakers,6,94.7,568.2,5-Feb-25,8-Feb-25,F,Website,5,California,Fresno County,3,6,Female
TX500874,T-Shirts,18,16.7,300.6,5-Feb-25,17-Feb-25,F,App,5,California,Fresno County,12,6,Female
TX500875,Sneakers,2,83.6,167.2,5-Feb-25,11-Feb-25,F,Website,4,California,Los Angeles County,6,6,Female
TX500876,Hoodies & Sweatshirts,6,33.6,201.6,6-Feb-25,7-Feb-25,F,Instagram,4,California,Los Angeles County,1,6,Female
TX500877,Hoodies & Sweatshirts,2,64.7,129.4,6-Feb-25,8-Feb-25,M,Website,5,California,Los Angeles County,2,6,Male
TX500878,Shorts,3,15.7,47.1,6-Feb-25,12-Feb-25,F,App,4,California,Los Angeles County,6,6,Female
TX500879,Crop Tops,6,49.4,296.4,6-Feb-25,6-Feb-25,M,Website,4,California,Los Angeles County,0,6,Male
TX500880,Bikinis,6,37,222,6-Feb-25,9-Feb-25,F,Website,5,California,Los Angeles County,3,6,Female
TX500881,Sneakers,2,83.7,167.4,6-Feb-25,8-Feb-25,F,Instagram,5,California,Los Angeles County,2,6,Female
TX500882,Tank Tops,5,35.1,175.5,6-Feb-25,7-Feb-25,F,App,4,California,Los Angeles County,1,6,Female
TX500883,Sunglasses,8,74,592,6-Feb-25,7-Feb-25,F,Partner App,4,California,Madera County,1,6,Female
TX500884,Jeans,24,55.5,1332,6-Feb-25,9-Feb-25,M,Instagram,4,California,Monterey County,3,6,Male
TX500885,Maxi Dresses,2,38.9,77.8,6-Feb-25,8-Feb-25,F,Website,5,California,Orange County,2,6,Female
TX500886,Sunglasses,2,64.6,129.2,6-Feb-25,13-Feb-25,M,Target.com,3,California,Orange County,7,6,Male
TX500887,Sneakers,3,95.3,285.9,6-Feb-25,7-Feb-25,M,App,4,California,Placer County,1,6,Male
TX500888,Tote Bags,3,25.8,77.4,6-Feb-25,7-Feb-25,F,Website,3,California,Sacramento County,1,6,Female
TX500889,Shorts,2,11.6,23.2,6-Feb-25,10-Feb-25,F,Website,3,California,Sacramento County,4,6,Female
TX500890,Hoodies & Sweatshirts,1,52.3,52.3,6-Feb-25,7-Feb-25,F,Website,4,California,San Diego County,1,6,Female
TX500891,Sneakers,10,112.2,1122,6-Feb-25,7-Feb-25,F,Website,3,California,San Diego County,1,6,Female
TX500892,Graphic Tees,5,34.6,173,6-Feb-25,8-Feb-25,M,Target.com,4,California,San Diego County,2,6,Male
TX500893,Baseball Caps,4,20.1,80.4,6-Feb-25,12-Feb-25,M,Website,5,California,San Diego County,6,6,Male
TX500894,Sneakers,4,56.4,225.6,6-Feb-25,8-Feb-25,F,Target.com,4,California,Santa Barbara County,2,6,Female
TX500895,Tote Bags,9,55.3,497.7,6-Feb-25,8-Feb-25,F,Website,2,California,Santa Clara County,2,6,Female
TX500896,Sneakers,28,75.5,2114,6-Feb-25,7-Feb-25,F,App,4,California,Santa Clara County,1,6,Female
TX500897,T-Shirts,1,23.6,23.6,6-Feb-25,11-Feb-25,F,App,4,California,Stanislaus County,5,6,Female
TX500898,Sundresses,2,70.7,141.4,6-Feb-25,8-Feb-25,F,Target.com,4,California,Stanislaus County,2,6,Female
TX500899,Casual Dresses,2,43.2,86.4,6-Feb-25,7-Feb-25,F,Target.com,4,California,Sutter County,1,6,Female
TX500900,Sundresses,9,70,630,6-Feb-25,7-Feb-25,,Website,4,California,Tuolumne County,1,6,Unknown
TX500901,Shorts,2,20.5,41,6-Feb-25,8-Feb-25,F,Target.com,2,California,Ventura County,2,6,Female
TX500902,Shorts,4,29.1,116.4,6-Feb-25,7-Feb-25,F,Instagram,4,California,Yolo County,1,6,Female
TX500903,Jeans,9,53.6,482.4,6-Feb-25,7-Feb-25,M,Target.com,3,California,Los Angeles County,1,6,Male
TX500904,Jeans,5,72.3,361.5,6-Feb-25,8-Feb-25,F,Website,4,California,Los Angeles County,2,6,Female
TX500905,Tote Bags,4,22.6,90.4,6-Feb-25,9-Feb-25,O,App,3,California,Los Angeles County,3,6,Other
TX500906,Sundresses,2,44.2,88.4,6-Feb-25,10-Feb-25,,Target.com,2,California,Los Angeles County,4,6,Unknown
TX500907,Sundresses,3,94.1,282.3,6-Feb-25,19-Feb-25,F,Target.com,5,California,Los Angeles County,13,6,Female
TX500908,T-Shirts,3,17.9,53.7,6-Feb-25,8-Feb-25,M,Website,3,California,Los Angeles County,2,6,Male
TX500909,Casual Dresses,7,52.7,368.9,6-Feb-25,7-Feb-25,M,Website,3,California,Los Angeles County,1,6,Male
TX500910,T-Shirts,1,36.8,36.8,6-Feb-25,6-Feb-25,,App,5,California,Los Angeles County,0,6,Unknown
TX500911,Graphic Tees,1,52.5,52.5,6-Feb-25,7-Feb-25,M,App,3,California,Sacramento County,1,6,Male
TX500912,Sneakers,2,133.8,267.6,6-Feb-25,8-Feb-25,M,App,3,California,San Bernardino County,2,6,Male
TX500913,Jeans,2,53.2,106.4,6-Feb-25,8-Feb-25,M,App,4,California,San Francisco,2,6,Male
TX500914,Baseball Caps,6,18.7,112.2,6-Feb-25,8-Feb-25,,App,3,California,Santa Barbara County,2,6,Unknown
TX500915,Jeans,4,108.8,435.2,6-Feb-25,7-Feb-25,F,Instagram,5,California,Santa Clara County,1,6,Female
TX500916,Crop Tops,5,38.5,192.5,6-Feb-25,10-Feb-25,F,App,3,California,Calaveras County,4,6,Female
TX500917,Bikinis,10,46.5,465,6-Feb-25,8-Feb-25,M,Target.com,3,California,Fresno County,2,6,Male
TX500918,Sneakers,3,75.8,227.4,6-Feb-25,10-Feb-25,F,Website,2,California,Humboldt County,4,6,Female
TX500919,T-Shirts,1,20.9,20.9,6-Feb-25,10-Feb-25,M,App,4,California,Kern County,4,6,Male
TX500920,Leggings,3,47.4,142.2,6-Feb-25,9-Feb-25,F,App,4,California,Los Angeles County,3,6,Female
TX500921,Sundresses,2,53.8,107.6,6-Feb-25,7-Feb-25,,App,3,California,Los Angeles County,1,6,Unknown
TX500922,T-Shirts,3,24.6,73.8,6-Feb-25,8-Feb-25,O,Website,5,California,Los Angeles County,2,6,Other
TX500923,Sundresses,3,70.9,212.7,6-Feb-25,11-Feb-25,F,Target.com,5,California,Los Angeles County,5,6,Female
TX500924,Pajama Sets,3,31.9,95.7,6-Feb-25,8-Feb-25,F,Target.com,5,California,Los Angeles County,2,6,Female
TX500925,Shorts,2,20.4,40.8,6-Feb-25,10-Feb-25,M,Instagram,5,California,Los Angeles County,4,6,Male
TX500926,T-Shirts,2,18.6,37.2,6-Feb-25,8-Feb-25,,App,3,California,Los Angeles County,2,6,Unknown
TX500927,Graphic Tees,5,48.3,241.5,6-Feb-25,8-Feb-25,F,Website,4,California,Los Angeles County,2,6,Female
TX500928,Shorts,4,27.7,110.8,6-Feb-25,8-Feb-25,F,App,4,California,Los Angeles County,2,6,Female
TX500929,Graphic Tees,5,22.5,112.5,6-Feb-25,8-Feb-25,F,Partner App,5,California,Los Angeles County,2,6,Female
TX500930,Pajama Sets,5,21.6,108,6-Feb-25,14-Feb-25,F,App,3,California,Los Angeles County,8,6,Female
TX500931,Bikinis,7,26.3,184.1,6-Feb-25,6-Feb-25,F,Target.com,3,California,Los Angeles County,0,6,Female
TX500932,Jeans,7,103,721,7-Feb-25,8-Feb-25,M,App,5,California,Sacramento County,1,6,Male
TX500933,Sandals,15,46.6,699,7-Feb-25,8-Feb-25,F,App,3,California,Sacramento County,1,6,Female
TX500934,Shorts,5,32.2,161,7-Feb-25,10-Feb-25,F,App,5,California,San Benito County,3,6,Female
TX500935,T-Shirts,3,22,66,7-Feb-25,14-Feb-25,M,Website,4,California,San Bernardino County,7,6,Male
TX500936,Shorts,2,25.2,50.4,7-Feb-25,11-Feb-25,F,App,4,California,San Bernardino County,4,6,Female
TX500937,Tank Tops,6,68.7,412.2,7-Feb-25,9-Feb-25,M,Partner App,4,California,San Diego County,2,6,Male
TX500938,Shorts,3,22.2,66.6,7-Feb-25,10-Feb-25,M,Target.com,5,California,San Diego County,3,6,Male
TX500939,Tank Tops,7,36,252,7-Feb-25,8-Feb-25,F,Website,4,California,San Diego County,1,6,Female
TX500940,Leggings,1,50.6,50.6,7-Feb-25,9-Feb-25,F,App,3,California,San Diego County,2,6,Female
TX500941,Crop Tops,2,44.9,89.8,7-Feb-25,9-Feb-25,M,App,3,California,San Diego County,2,6,Male
TX500942,Jeans,3,71.6,214.8,7-Feb-25,11-Feb-25,M,Website,5,California,Santa Barbara County,4,6,Male
TX500943,Jeans,6,51.5,309,7-Feb-25,9-Feb-25,,Partner App,4,California,Santa Clara County,2,6,Unknown
TX500944,Hoodies & Sweatshirts,5,55.5,277.5,7-Feb-25,8-Feb-25,M,Website,3,California,Santa Clara County,1,6,Male
TX500945,Jeans,1,51.7,51.7,7-Feb-25,21-Feb-25,M,Target.com,4,California,Stanislaus County,14,6,Male
TX500946,T-Shirts,21,45.5,955.5,7-Feb-25,8-Feb-25,F,Instagram,5,California,Stanislaus County,1,6,Female
TX500947,T-Shirts,2,33.8,67.6,7-Feb-25,13-Feb-25,F,Instagram,4,California,Tulare County,6,6,Female
TX500948,Workout Tops,3,76.5,229.5,7-Feb-25,8-Feb-25,F,App,3,California,Alameda County,1,6,Female
TX500949,Sundresses,3,42.6,127.8,7-Feb-25,13-Feb-25,F,Target.com,5,California,Fresno County,6,6,Female
TX500950,Jeans,3,44.1,132.3,7-Feb-25,9-Feb-25,F,Website,3,California,Kern County,2,6,Female
TX500951,T-Shirts,2,40.9,81.8,7-Feb-25,11-Feb-25,M,App,4,California,Los Angeles County,4,6,Male
TX500952,Sundresses,3,49.1,147.3,7-Feb-25,11-Feb-25,F,Instagram,3,California,Los Angeles County,4,6,Female
TX500953,Leggings,1,85.3,85.3,7-Feb-25,11-Feb-25,M,Website,3,California,Los Angeles County,4,6,Male
TX500954,Jeans,4,43.1,172.4,8-Feb-25,11-Feb-25,M,App,4,California,Los Angeles County,3,6,Male
TX500955,Graphic Tees,4,46.2,184.8,8-Feb-25,9-Feb-25,M,Target.com,4,California,Los Angeles County,1,6,Male
TX500956,Tank Tops,1,74.4,74.4,8-Feb-25,10-Feb-25,M,Partner App,5,California,Los Angeles County,2,6,Male
TX500957,Pajama Sets,2,51.2,102.4,8-Feb-25,9-Feb-25,M,Website,4,California,Los Angeles County,1,6,Male
TX500958,Baseball Caps,4,11.8,47.2,8-Feb-25,8-Feb-25,M,Target.com,4,California,Los Angeles County,0,6,Male
TX500959,Bikinis,27,40.8,1101.6,8-Feb-25,9-Feb-25,F,Instagram,5,California,Los Angeles County,1,6,Female
TX500960,T-Shirts,1,24.7,24.7,8-Feb-25,10-Feb-25,F,Target.com,3,California,Los Angeles County,2,6,Female
TX500961,T-Shirts,7,22.1,154.7,8-Feb-25,8-Feb-25,F,Target.com,2,California,Los Angeles County,0,6,Female
TX500962,T-Shirts,1,18.1,18.1,8-Feb-25,12-Feb-25,M,Instagram,5,California,Los Angeles County,4,6,Male
TX500963,Pajama Sets,2,58.8,117.6,8-Feb-25,11-Feb-25,F,App,4,California,Orange County,3,6,Female
TX500964,Leggings,2,30.8,61.6,8-Feb-25,9-Feb-25,F,App,4,California,Sacramento County,1,6,Female
TX500965,Shorts,2,12,24,8-Feb-25,12-Feb-25,F,App,4,California,Sacramento County,4,6,Female
TX500966,Shorts,4,13.6,54.4,8-Feb-25,11-Feb-25,M,Target.com,4,California,Sacramento County,3,6,Male
TX500967,Shorts,1,17.9,17.9,8-Feb-25,9-Feb-25,M,Instagram,4,California,Sacramento County,1,6,Male
TX500968,Sundresses,2,38.6,77.2,8-Feb-25,12-Feb-25,F,Partner App,4,California,San Bernardino County,4,6,Female
TX500969,Sandals,5,32.7,163.5,8-Feb-25,9-Feb-25,M,Target.com,5,California,San Diego County,1,6,Male
TX500970,Workout Tops,2,111.4,222.8,8-Feb-25,9-Feb-25,F,Website,4,California,San Diego County,1,6,Female
TX500971,Sneakers,6,80.3,481.8,8-Feb-25,10-Feb-25,F,Website,4,California,San Diego County,2,6,Female
TX500972,Jeans,2,58.9,117.8,8-Feb-25,9-Feb-25,M,Website,4,California,San Diego County,1,6,Male
TX500973,Jeans,3,51.9,155.7,8-Feb-25,10-Feb-25,F,Website,2,California,San Diego County,2,6,Female
TX500974,Sneakers,3,50.3,150.9,8-Feb-25,9-Feb-25,M,Target.com,4,California,San Francisco,1,6,Male
TX500975,Maxi Dresses,6,45,270,8-Feb-25,14-Feb-25,F,Instagram,4,California,San Mateo County,6,6,Female
TX500976,Bikinis,6,44.7,268.2,8-Feb-25,10-Feb-25,F,Target.com,4,California,Santa Clara County,2,6,Female
TX500977,Leggings,15,33,495,8-Feb-25,9-Feb-25,F,Target.com,4,California,Santa Clara County,1,6,Female
TX500978,Tank Tops,5,44.9,224.5,8-Feb-25,11-Feb-25,F,Target.com,5,California,Sonoma County,3,6,Female
TX500979,Bikinis,2,34.6,69.2,8-Feb-25,12-Feb-25,F,App,3,California,Stanislaus County,4,6,Female
TX500980,Hoodies & Sweatshirts,7,47.1,329.7,8-Feb-25,13-Feb-25,F,App,4,California,Ventura County,5,6,Female
TX500981,Graphic Tees,5,26.1,130.5,8-Feb-25,13-Feb-25,M,App,5,California,Alameda County,5,6,Male
TX500982,Casual Dresses,5,66.8,334,8-Feb-25,11-Feb-25,F,App,4,California,Alameda County,3,6,Female
TX500983,Sneakers,2,167.9,335.8,8-Feb-25,9-Feb-25,F,Instagram,5,California,Alameda County,1,6,Female
TX500984,Bikinis,9,34.6,311.4,8-Feb-25,9-Feb-25,F,Target.com,3,California,Alameda County,1,6,Female
TX500985,T-Shirts,3,35.1,105.3,9-Feb-25,13-Feb-25,M,Partner App,5,California,Contra Costa County,4,7,Male
TX500986,Jeans,4,104.5,418,9-Feb-25,10-Feb-25,M,Website,3,California,Contra Costa County,1,7,Male
TX500987,T-Shirts,1,37.9,37.9,9-Feb-25,11-Feb-25,,Website,5,California,Fresno County,2,7,Unknown
